Form & File,Filed,Reporting for,Filing entity/person,CIK,Located,Incorporated,File number,Film number,Link,Disclosure Type,Cybersecurity Incident
8-K (Current report) ,2026-09-08,2026-09-07,BOSTON SCIENTIFIC CORP  (BSX) ,CIK 0000885725,"Marlborough, MA",DE,001-11083,261363289,https://www.sec.gov/Archives/edgar/data/0000885725/000088572526000059/bsx-20260907.htm,item_1_05,"Material Cybersecurity Incidents. As previously disclosed in a Current Report on Form 8-K filed on August 26, 2026 with the Securities and Exchange Commission, on August 25, 2026, Boston Scientific Corporation (the “ Company ”) identified a cybersecurity incident that affected certain of its information technology systems and resulted in a global disruption to the Company’s operations. Upon detection, the Company activated its incident response protocols, and since then has been working, with the assistance of third-party cybersecurity experts, to investigate, assess and contain the impact of the incident and to restore operations. The incident involved unauthorized activity on certain of the Company’s systems that resulted in a network outage affecting access to certain operating systems and business applications, which impacted the Company’s ability to manufacture as well as process and ship customer orders. As of the date of this Current Report on Form 8-K, the Company has not identified evidence of ongoing unauthorized access to its systems. The Company’s investigation of the incident remains ongoing. The Company continues to make progress in restoring many of the affected systems, including substantial restoration of its distribution network, with major distribution centers now processing and shipping customer orders at or above normal operating levels. Additionally, the Company’s sterilization facilities are now operational and manufacturing has resumed across most facilities globally. While the timeline for a full operational recovery is uncertain, the Company continues to work diligently to fully restore all affected systems. Based on the information currently available as of the date of this Current Report on Form 8-K, the Company has determined that the incident is likely to have a material impact on the Company’s results of operations for the third quarter and full year 2026. As a result, the Company believes that it is unlikely to meet the net sales growth and adjusted EPS guidance ranges for the third quarter and full year 2026 that the Company previously provided on July 29, 2026. The Company anticipates recovering some portion of the impacted revenue as it continues to ramp operations globally, fulfill customer orders and reduce remaining backlogs, however the full impacts are not yet known. The Company intends to provide an update on its operational and financial outlook for the remainder of fiscal year 2026, incorporating the anticipated impact of the incident, during its planned conference call to discuss financial results and business highlights for the third quarter 2026 to be held on Wednesday, October 28, 2026. As of the date of this Current Report on Form 8-K, the Company does not expect the incident will have a material impact on its long-term financial condition."
