Form & File,Filed,Reporting for,Filing entity/person,CIK,Located,Incorporated,File number,Film number,Link,Cybersecurity Incident
8-K/A (Current report) ,2026-07-06,2026-06-19,River Financial Corp  (RVRF) ,CIK 0001641601,"Prattville, AL",AL,333-205986,261154542,https://www.sec.gov/Archives/edgar/data/0001641601/000119312526295704/ck0001641601-20260619.htm,"Material Cybersecurity Incidents. Since the date of the original filing, River’s investigation has progressed. River has reason to believe that certain data was potentially impacted and is working to determine the nature and scope of the information involved, including whether any personally identifiable information was affected. To date, there is no evidence that accounts have been impacted. As of the date of this filing, the full nature, scope, and impact of the incident have not yet been determined. River has not yet confirmed whether the incident is reasonably likely to materially impact its business or financial condition. River will file an amendment to this Current Report on Form 8-K within four business days after it determines that such information is available."
